time          total        used        free      shared  buff/cache   available
Mem:        3935120     2094426     1639662           1      201031     1823771
Mem:        3935120     2076838     1657250           1      201031     1841359
Mem:        3935120     2062415     1671673           1      201031     1855782
Mem:        3935120     2038511     1695577           1      201031     1879687
Mem:        3935120     1995388     1738699           1      201031     1922809
Mem:        3935120     1968268     1765820           1      201031     1949929
Mem:        3935120     1979052     1755036           1      201031     1939146
Mem:        3935120     2010517     1723571           1      201031     1907680
Mem:        3935120     2040509     1693579           1      201031     1877689
Mem:        3935120     2062845     1671243           1      201031     1855351
Mem:        3935120     2087046     1647042           1      201031     1831151
Mem:        3935120     2096447     1637641           1      201031     1821751
Mem:        3935120     2111141     1622947           1      201031     1807057
Mem:        3935120     2113124     1620963           1      201031     1805072
Mem:        3935120     2115174     1618914           1      201031     1803024
Mem:        3935120     2139418     1594670           1      201031     1778780
Mem:        3935120     2156107     1577981           1      201031     1762090
Mem:        3935120     2158732     1575356           1      201031     1759466
Mem:        3935120     2162579     1571509           1      201031     1755619
Mem:        3935120     2190665     1543423           1      201031     1727532
Mem:        3935120     2196142     1537946           1      201031     1722056
Mem:        3935120     2186815     1547273           1      201031     1731382
Mem:        3935120     2201934     1532154           1      201031     1716263
Mem:        3935120     2202182     1531905           1      201031     1716014
Mem:        3935120     2195112     1538976           1      201031     1723084
Mem:        3935120     2190400     1543688           1      201031     1727798
Mem:        3935120     2185101     1548987           1      201031     1733097
Mem:        3935120     2178560     1555527           1      201031     1739638
Mem:        3935120     2178909     1555179           1      201031     1739289
Mem:        3935120     2174962     1559126           1      201031     1743235
Mem:        3935120     2172458     1561630           1      201031     1745739
Mem:        3935120     2176390     1557698           1      201031     1741807
Mem:        3935120     2198280     1535808           1      201031     1719918
Mem:        3935120     2223269     1510818           1      201031     1694928
Mem:        3935120     2232395     1501693           1      201031     1685803
Mem:        3935120     2234965     1499123           1      201031     1683232
Mem:        3935120     2237837     1496251           1      201031     1680361
Mem:        3935120     2242328     1491760           1      201031     1675869
Mem:        3935120     2251260     1482828           1      201031     1666938
Mem:        3935120     2278056     1456032           1      201031     1640141
Mem:        3935120     2290733     1443355           1      201031     1627464
Mem:        3935120     2308008     1426080           1      201031     1610190
Mem:        3935120     2321151     1412937           1      201031     1597047
Mem:        3935120     2320785     1413303           1      201031     1597413
Mem:        3935120     2301181     1432907           1      201031     1617017
Mem:        3935120     2290428     1443660           1      201031     1627770
Mem:        3935120     2291750     1442338           1      201031     1626447
Mem:        3935120     2290890     1443198           1      201031     1627307
Mem:        3935120     2271591     1462497           1      201031     1646606
Mem:        3935120     2260280     1473807           1      201031     1657918
Mem:        3935120     2245743     1488345           1      201031     1672454
Mem:        3935120     2228931     1505156           1      201031     1689265
Mem:        3935120     2225776     1508312           1      201031     1692422
Mem:        3935120     2225758     1508329           1      201031     1692438
Mem:        3935120     2226313     1507775           1      201031     1691884
Mem:        3935120     2229887     1504201           1      201031     1688311
Mem:        3935120     2242622     1491466           1      201031     1675576
Mem:        3935120     2243033     1491055           1      201031     1675164
Mem:        3935120     2238937     1495151           1      201031     1679261
Mem:        3935120     2224734     1509354           1      201031     1693463
Mem:        3935120     2223158     1510930           1      201031     1695039
Mem:        3935120     2223101     1510987           1      201031     1695097
Mem:        3935120     2220860     1513228           1      201031     1697337
Mem:        3935120     2213173     1520914           1      201031     1705024
Mem:        3935120     2219031     1515057           1      201031     1699167
Mem:        3935120     2237660     1496428           1      201031     1680538
Mem:        3935120     2245002     1489086           1      201031     1673196
Mem:        3935120     2249374     1484714           1      201031     1668824
Mem:        3935120     2261521     1472567           1      201031     1656675
Mem:        3935120     2255193     1478895           1      201031     1663006
Mem:        3935120     2239943     1494145           1      201031     1678254
Mem:        3935120     2229120     1504967           1      201031     1689075
Mem:        3935120     2229683     1504405           1      201031     1688516
Mem:        3935120     2249194     1484894           1      201031     1669004
Mem:        3935120     2264385     1469703           1      201031     1653813
Mem:        3935120     2278131     1455957           1      201031     1640066
Mem:        3935120     2276703     1457385           1      201031     1641494
Mem:        3935120     2273673     1460414           1      201031     1644524
Mem:        3935120     2274794     1459294           1      201031     1643404
Mem:        3935120     2267736     1466352           1      201031     1650462
Mem:        3935120     2283103     1450985           1      201031     1635095
Mem:        3935120     2307804     1426284           1      201031     1610394
Mem:        3935120     2331389     1402699           1      201031     1586808
Mem:        3935120     2319941     1414147           1      201031     1598257
Mem:        3935120     2300457     1433630           1      201031     1617741
Mem:        3935120     2275768     1458320           1      201031     1642430
Mem:        3935120     2266174     1467914           1      201031     1652023
Mem:        3935120     2261355     1472733           1      201031     1656842
Mem:        3935120     2274224     1459864           1      201031     1643974
Mem:        3935120     2293577     1440511           1      201031     1624620
Mem:        3935120     2305128     1428960           1      201031     1613069
Mem:        3935120     2313650     1420438           1      201031     1604548
Mem:        3935120     2326723     1407365           1      201031     1591474
Mem:        3935120     2342370     1391718           1      201031     1575826
Mem:        3935120     2368572     1365516           1      201031     1549626
Mem:        3935120     2364540     1369548           1      201031     1553657
Mem:        3935120     2344405     1389683           1      201031     1573793
Mem:        3935120     2326496     1407592           1      201031     1591702
Mem:        3935120     2305291     1428796           1      201031     1612906
Mem:        3935120     2290997     1443091           1      201031     1627200
Mem:        3935120     2291509     1442579           1      201031     1626688
Mem:        3935120     2298741     1435347           1      201031     1619456
Mem:        3935120     2293538     1440550           1      201031     1624659
Mem:        3935120     2283609     1450478           1      201031     1634587
Mem:        3935120     2277266     1456822           1      201031     1640931
Mem:        3935120     2272078     1462010           1      201031     1646120
Mem:        3935120     2302716     1431372           1      201031     1615482
Mem:        3935120     2328743     1405345           1      201031     1589454
Mem:        3935120     2338886     1395202           1      201031     1579310
Mem:        3935120     2337132     1396956           1      201031     1581066
Mem:        3935120     2318656     1415432           1      201031     1599542
Mem:        3935120     2304292     1429796           1      201031     1613905
Mem:        3935120     2289660     1444427           1      201031     1628537
Mem:        3935120     2280707     1453381           1      201031     1637490
Mem:        3935120     2291766     1442322           1      201031     1626431
Mem:        3935120     2301021     1433067           1      201031     1617178
Mem:        3935120     2308434     1425654           1      201031     1609764
Mem:        3935120     2316523     1417565           1      201031     1601674
Mem:        3935120     2318123     1415965           1      201031     1600075
Mem:        3935120     2324345     1409743           1      201031     1593852
Mem:        3935120     2334255     1399833           1      201031     1583942
Mem:        3935120     2335490     1398598           1      201031     1582709
Mem:        3935120     2320955     1413133           1      201031     1597243
Mem:        3935120     2312879     1421209           1      201031     1605320
Mem:        3935120     2302838     1431249           1      201031     1615359
Mem:        3935120     2313132     1420956           1      201031     1605065
Mem:        3935120     2328356     1405732           1      201031     1589842
Mem:        3935120     2347999     1386089           1      201031     1570198
Mem:        3935120     2368198     1365889           1      201031     1549999
Mem:        3935120     2379928     1354160           1      201031     1538270
Mem:        3935120     2380021     1354067           1      201031     1538177
Mem:        3935120     2389110     1344978           1      201031     1529087
Mem:        3935120     2406155     1327933           1      201031     1512042
Mem:        3935120     2423764     1310324           1      201031     1494434
Mem:        3935120     2427194     1306894           1      201031     1491003
Mem:        3935120     2421315     1312773           1      201031     1496882
Mem:        3935120     2428961     1305127           1      201031     1489236
Mem:        3935120     2441464     1292623           1      201031     1476734
Mem:        3935120     2434744     1299343           1      201031     1483454
Mem:        3935120     2428435     1305653           1      201031     1489763
Mem:        3935120     2435101     1298987           1      201031     1483096
Mem:        3935120     2447955     1286133           1      201031     1470243
Mem:        3935120     2465670     1268418           1      201031     1452527
Mem:        3935120     2447314     1286774           1      201031     1470884
Mem:        3935120     2430880     1303208           1      201031     1487317
Mem:        3935120     2408187     1325900           1      201031     1510009
Mem:        3935120     2408040     1326047           1      201031     1510157
Mem:        3935120     2407222     1326866           1      201031     1510975
Mem:        3935120     2402502     1331586           1      201031     1515696
Mem:        3935120     2412668     1321419           1      201031     1505528
Mem:        3935120     2425913     1308174           1      201031     1492285
Mem:        3935120     2432314     1301774           1      201031     1485884
Mem:        3935120     2426946     1307141           1      201031     1491252
Mem:        3935120     2416668     1317420           1      201031     1501529
Mem:        3935120     2419214     1314874           1      201031     1498984
Mem:        3935120     2419417     1314671           1      201031     1498780
Mem:        3935120     2426109     1307979           1      201031     1492089
Mem:        3935120     2428365     1305723           1      201031     1489833
Mem:        3935120     2427616     1306472           1      201031     1490582
Mem:        3935120     2415759     1318329           1      201031     1502439
Mem:        3935120     2391306     1342781           1      201031     1526893
Mem:        3935120     2378770     1355318           1      201031     1539427
Mem:        3935120     2375585     1358503           1      201031     1542614
Mem:        3935120     2363192     1370896           1      201031     1555006
Mem:        3935120     2361276     1372812           1      201031     1556922
Mem:        3935120     2369284     1364804           1      201031     1548914
Mem:        3935120     2372881     1361207           1      201031     1545318
Mem:        3935120     2374183     1359905           1      201031     1544016
Mem:        3935120     2376730     1357358           1      201031     1541468
Mem:        3935120     2377475     1356613           1      201031     1540723
Mem:        3935120     2372161     1361927           1      201031     1546036
Mem:        3935120     2366899     1367189           1      201031     1551298
Mem:        3935120     2362941     1371147           1      201031     1555257
Mem:        3935120     2355771     1378317           1      201031     1562426
Mem:        3935120     2343219     1390869           1      201031     1574978
Mem:        3935120     2348246     1385841           1      201031     1569951
Mem:        3935120     2365657     1368431           1      201031     1552541
Mem:        3935120     2369949     1364139           1      201031     1548249
Mem:        3935120     2368492     1365596           1      201031     1549706
Mem:        3935120     2366002     1368086           1      201031     1552196
Mem:        3935120     2360159     1373929           1      201031     1558038
Mem:        3935120     2359369     1374719           1      201031     1558829
Mem:        3935120     2369969     1364119           1      201031     1548229
Mem:        3935120     2391823     1342265           1      201031     1526374
Mem:        3935120     2416163     1317925           1      201031     1502034
Mem:        3935120     2442438     1291650           1      201031     1475759
Mem:        3935120     2460887     1273201           1      201031     1457309
Mem:        3935120     2461359     1272729           1      201031     1456839
Mem:        3935120     2471096     1262992           1      201031     1447102
Mem:        3935120     2493300     1240788           1      201031     1424897
Mem:        3935120     2513333     1220755           1      201031     1404865
Mem:        3935120     2519553     1214534           1      201031     1398644
Mem:        3935120     2534513     1199574           1      201031     1383684
Mem:        3935120     2543827     1190260           1      201031     1374370
Mem:        3935120     2554427     1179661           1      201031     1363771
Mem:        3935120     2565873     1168215           1      201031     1352325
Mem:        3935120     2578083     1156005           1      201031     1340115
Mem:        3935120     2589450     1144638           1      201031     1328747
Mem:        3935120     2577360     1156728           1      201031     1340838
Mem:        3935120     2569019     1165069           1      201031     1349179
Mem:        3935120     2555237     1178851           1      201031     1362960
Mem:        3935120     2541644     1192444           1      201031     1376554
Mem:        3935120     2550100     1183988           1      201031     1368098
Mem:        3935120     2561028     1173059           1      201031     1357169
Mem:        3935120     2558305     1175783           1      201031     1359891
Mem:        3935120     2569648     1164439           1      201031     1348548
Mem:        3935120     2580213     1153875           1      201031     1337984
Mem:        3935120     2593190     1140897           1      201031     1325007
Mem:        3935120     2611776     1122312           1      201031     1306421
Mem:        3935120     2629326     1104761           1      201031     1288871
Mem:        3935120     2641743     1092344           1      201031     1276454
Mem:        3935120     2651683     1082405           1      201031     1266515
Mem:        3935120     2668973     1065115           1      201031     1249225
Mem:        3935120     2678010     1056077           1      201031     1240187
Mem:        3935120     2682069     1052018           1      201031     1236128
Mem:        3935120     2695254     1038833           1      201031     1222943
Mem:        3935120     2717291     1016797           1      201031     1200906
Mem:        3935120     2735612      998475           1      201031     1182586
Mem:        3935120     2732559     1001528           1      201031     1185639
Mem:        3935120     2722909     1011179           1      201031     1195289
Mem:        3935120     2722009     1012079           1      201031     1196189
Mem:        3935120     2718226     1015861           1      201031     1199972
Mem:        3935120     2717317     1016771           1      201031     1200880
Mem:        3935120     2726073     1008015           1      201031     1192124
Mem:        3935120     2738171      995917           1      201031     1180027
Mem:        3935120     2740458      993630           1      201031     1177739
Mem:        3935120     2742350      991737           1      201031     1175847
Mem:        3935120     2737528      996559           1      201031     1180668
Mem:        3935120     2754239      979849           1      201031     1163959
Mem:        3935120     2760943      973145           1      201031     1157255
Mem:        3935120     2773743      960345           1      201031     1144455
Mem:        3935120     2772764      961323           1      201032     1145433
Mem:        3935120     2787878      946210           1      201032     1130320
Mem:        3935120     2811905      922183           1      201032     1106292
Mem:        3935120     2838307      895780           1      201032     1079890
Mem:        3935120     2851897      882191           1      201032     1066300
Mem:        3935120     2873096      860991           1      201032     1045101
Mem:        3935120     2888577      845511           1      201032     1029620
Mem:        3935120     2904267      829820           1      201032     1013930
Mem:        3935120     2915526      818562           1      201032     1002672
Mem:        3935120     2921684      812404           1      201032      996513
Mem:        3935120     2926183      807905           1      201032      992014
Mem:        3935120     2930400      803687           1      201032      987798
Mem:        3935120     2947403      786684           1      201032      970793
Mem:        3935120     2958933      775155           1      201032      959264
Mem:        3935120     2970760      763328           1      201032      947438
Mem:        3935120     2978767      755321           1      201032      939430
Mem:        3935120     2989154      744933           1      201032      929044
Mem:        3935120     2989124      744964           1      201032      929074
Mem:        3935120     2996102      737985           1      201032      922095
Mem:        3935120     3003947      730141           1      201032      914251
Mem:        3935120     3011975      722113           1      201032      906222
Mem:        3935120     3016095      717992           1      201032      902102
Mem:        3935120     3031010      703078           1      201032      887187
Mem:        3935120     3050563      683525           1      201032      867634
Mem:        3935120     3061642      672446           1      201032      856555
Mem:        3935120     3065512      668576           1      201032      852685
Mem:        3935120     3065848      668240           1      201032      852350
Mem:        3935120     3066399      667688           1      201032      851798
Mem:        3935120     3073767      660320           1      201032      844430
Mem:        3935120     3081178      652909           1      201032      837019
Mem:        3935120     3094523      639565           1      201032      823674
Mem:        3935120     3098852      635236           1      201032      819344
Mem:        3935120     3106215      627873           1      201032      811983
Mem:        3935120     3121121      612967           1      201032      797077
Mem:        3935120     3125688      608400           1      201032      792510
Mem:        3935120     3134141      599946           1      201032      784056
Mem:        3935120     3141947      592140           1      201032      776250
Mem:        3935120     3140283      593804           1      201032      777914
Mem:        3935120     3137659      596428           1      201032      780538
Mem:        3935120     3139480      594607           1      201032      778717
Mem:        3935120     3141646      592442           1      201032      776552
Mem:        3935120     3152416      581671           1      201032      765781
Mem:        3935120     3168224      565863           1      201032      749973
Mem:        3935120     3187070      547018           1      201032      731128
Mem:        3935120     3202117      531971           1      201032      716081
Mem:        3935120     3224673      509415           1      201032      693524
Mem:        3935120     3245102      488986           1      201032      673095
Mem:        3935120     3263591      470496           1      201032      654606
Mem:        3935120     3269286      464801           1      201032      648911
Mem:        3935120     3265832      468255           1      201032      652365
Mem:        3935120     3262843      471245           1      201032      655355
Mem:        3935120     3255680      478407           1      201032      662517
Mem:        3935120     3251815      482273           1      201032      666383
Mem:        3935120     3248882      485205           1      201032      669315
Mem:        3935120     3255557      478530           1      201032      662640
Mem:        3935120     3273326      460761           1      201032      644871
Mem:        3935120     3296736      437351           1      201032      621461
Mem:        3935120     3315158      418929           1      201032      603039
Mem:        3935120     3331859      402228           1      201032      586338
Mem:        3935120     3339053      395034           1      201032      579145
Mem:        3935120     3345997      388090           1      201032      572201
Mem:        3935120     3364597      369491           1      201032      553601
Mem:        3935120     3373807      360280           1      201032      544390
Mem:        3935120     3378603      355484           1      201032      539594
Mem:        3935120     3379370      354718           1      201032      538828
Mem:        3935120     3378803      355284           1      201032      539394
Mem:        3935120     3391534      342553           1      201032      526663
Mem:        3935120     3411630      322457           1      201032      506567
Mem:        3935120     3438165      295923           1      201032      480032
Mem:        3935120     3464950      269138           1      201032      453248
Mem:        3935120     3483391      250696           1      201032      434806
Mem:        3935120     3497959      236128           1      201032      420238
Mem:        3935120     3492090      241997           1      201032      426108
Mem:        3935120     3492069      242018           1      201032      426128
Mem:        3935120     3500143      233944           1      201032      418055
Mem:        3935120     3498047      236041           1      201032      420151
Mem:        3935120     3487773      246315           1      201032      430424
Mem:        3935120     3474385      259702           1      201032      443812
Mem:        3935120     3458008      276079           1      201032      460189
Mem:        3935120     3438521      295566           1      201032      479676
Mem:        3935120     3426149      307939           1      201032      492049
Mem:        3935120     3417263      316825           1      201032      500934
Mem:        3935120     3410217      323871           1      201032      507981
Mem:        3935120     3402079      332008           1      201032      516118
Mem:        3935120     3395601      338486           1      201032      522596
Mem:        3935120     3382412      351676           1      201032      535787
Mem:        3935120     3364793      369294           1      201032      553403
Mem:        3935120     3360073      374014           1      201032      558124
Mem:        3935120     3358868      375219           1      201032      559329
Mem:        3935120     3350179      383908           1      201032      568017
Mem:        3935120     3347091      386996           1      201032      571106
Mem:        3935120     3349852      384236           1      201032      568346
Mem:        3935120     3345981      388106           1      201032      572216
Mem:        3935120     3350056      384031           1      201032      568140
Mem:        3935120     3340242      393846           1      201032      577956
Mem:        3935120     3325884      408204           1      201032      592313
Mem:        3935120     3307928      426160           1      201032      610270
Mem:        3935120     3307223      426864           1      201032      610974
Mem:        3935120     3294163      439924           1      201032      624035
Mem:        3935120     3296515      437573           1      201032      621681
Mem:        3935120     3297195      436893           1      201032      621002
Mem:        3935120     3293644      440444           1      201032      624554
Mem:        3935120     3300027      434060           1      201032      618170
Mem:        3935120     3313650      420437           1      201032      604547
Mem:        3935120     3320215      413872           1      201032      597982
Mem:        3935120     3307278      426809           1      201032      610919
Mem:        3935120     3292166      441921           1      201032      626031
Mem:        3935120     3287850      446237           1      201032      630347
Mem:        3935120     3281970      452117           1      201032      636227
Mem:        3935120     3261490      472597           1      201032      656708
Mem:        3935120     3255997      478090           1      201032      662200
Mem:        3935120     3251078      483010           1      201032      667121
Mem:        3935120     3254214      479873           1      201032      663983
Mem:        3935120     3268915      465172           1      201032      649282
Mem:        3935120     3278936      455151           1      201032      639262
Mem:        3935120     3286044      448044           1      201032      632153
Mem:        3935120     3297281      436806           1      201032      620916
Mem:        3935120     3298388      435699           1      201032      619809
Mem:        3935120     3285759      448328           1      201032      632438
Mem:        3935120     3283593      450494           1      201032      634605
Mem:        3935120     3272261      461826           1      201032      645937
Mem:        3935120     3255564      478523           1      201032      662634
Mem:        3935120     3247829      486258           1      201032      670369
Mem:        3935120     3231759      502328           1      201032      686439
Mem:        3935120     3216166      517921           1      201032      702032
Mem:        3935120     3202734      531353           1      201032      715462
Mem:        3935120     3183112      550975           1      201032      735085
Mem:        3935120     3166094      567993           1      201032      752104
Mem:        3935120     3160160      573927           1      201032      758037
Mem:        3935120     3143025      591062           1      201032      775173
Mem:        3935120     3125343      608744           1      201032      792854
Mem:        3935120     3120216      613871           1      201032      797981
Mem:        3935120     3093006      641081           1      201032      825192
Mem:        3935120     3067394      666693           1      201032      850803
Mem:        3935120     3039323      694764           1      201032      878876
Mem:        3935120     3014357      719730           1      201032      903839
Mem:        3935120     2996755      737332           1      201032      921442
Mem:        3935120     2978221      755867           1      201032      939975
Mem:        3935120     2966749      767338           1      201032      951448
Mem:        3935120     2942002      792085           1      201032      976196
Mem:        3935120     2926850      807237           1      201032      991347
Mem:        3935120     2924603      809484           1      201032      993593
Mem:        3935120     2947367      786720           1      201032      970830
Mem:        3935120     2955257      778830           1      201032      962940
Mem:        3935120     2960027      774060           1      201032      958170
Mem:        3935120     2966941      767146           1      201032      951256
Mem:        3935120     2980960      753127           1      201032      937236
Mem:        3935120     2999055      735032           1      201032      919142
Mem:        3935120     3013919      720168           1      201032      904279
Mem:        3935120     3009641      724446           1      201032      908556
Mem:        3935120     3006458      727629           1      201032      911739
Mem:        3935120     3008670      725417           1      201032      909527
Mem:        3935120     3003814      730273           1      201032      914383
Mem:        3935120     3000344      733743           1      201032      917853
Mem:        3935120     2995302      738785           1      201032      922895
Mem:        3935120     2990149      743938           1      201032      928049
Mem:        3935120     2970658      763429           1      201032      947538
Mem:        3935120     2971379      762708           1      201032      946818
Mem:        3935120     2975044      759043           1      201032      943154
Mem:        3935120     2989994      744093           1      201032      928203
Mem:        3935120     3010948      723138           1      201032      907248
Mem:        3935120     3025127      708960           1      201032      893069
Mem:        3935120     3034351      699736           1      201032      883846
Mem:        3935120     3060472      673615           1      201032      857725
Mem:        3935120     3085478      648609           1      201032      832720
Mem:        3935120     3097793      636294           1      201032      820404
Mem:        3935120     3099439      634648           1      201032      818757
Mem:        3935120     3096005      638082           1      201032      822192
Mem:        3935120     3105440      628647           1      201032      812757
Mem:        3935120     3111284      622803           1      201032      806913
Mem:        3935120     3111819      622268           1      201032      806379
Mem:        3935120     3100800      633287           1      201032      817398
Mem:        3935120     3083605      650482           1      201032      834593
Mem:        3935120     3061393      672694           1      201032      856804
Mem:        3935120     3053006      681081           1      201032      865191
Mem:        3935120     3050809      683278           1      201032      867389
Mem:        3935120     3050059      684028           1      201032      868138
Mem:        3935120     3056674      677413           1      201032      861523
Mem:        3935120     3070552      663535           1      201032      847643
Mem:        3935120     3061298      672789           1      201032      856899
Mem:        3935120     3047401      686686           1      201032      870796
Mem:        3935120     3024026      710061           1      201032      894171
Mem:        3935120     3011853      722234           1      201032      906345
Mem:        3935120     2987657      746430           1      201032      930539
Mem:        3935120     2969887      764200           1      201032      948310
Mem:        3935120     2955377      778710           1      201032      962820
Mem:        3935120     2939425      794662           1      201032      978772
Mem:        3935120     2933029      801058           1      201032      985168
Mem:        3935120     2931231      802856           1      201032      986966
Mem:        3935120     2930971      803116           1      201032      987226
Mem:        3935120     2928177      805910           1      201032      990021
Mem:        3935120     2928333      805754           1      201032      989864
Mem:        3935120     2926904      807183           1      201032      991293
Mem:        3935120     2915216      818871           1      201032     1002982
Mem:        3935120     2893009      841078           1      201032     1025187
Mem:        3935120     2878326      855761           1      201032     1039871
Mem:        3935120     2867969      866118           1      201032     1050228
Mem:        3935120     2858668      875419           1      201032     1059528
Mem:        3935120     2883718      850369           1      201032     1034480
Mem:        3935120     2904184      829903           1      201032     1014014
Mem:        3935120     2933930      800157           1      201032      984267
Mem:        3935120     2965652      768435           1      201032      952544
Mem:        3935120     2990588      743499           1      201032      927609
Mem:        3935120     3004568      729519           1      201032      913629
Mem:        3935120     3003776      730311           1      201032      914421
Mem:        3935120     3005122      728964           1      201032      913075
Mem:        3935120     3015255      718832           1      201032      902943
Mem:        3935120     3014184      719903           1      201032      904014
Mem:        3935120     3007819      726268           1      201032      910378
Mem:        3935120     3003951      730136           1      201032      914245
Mem:        3935120     3009016      725071           1      201032      909181
Mem:        3935120     3012059      722028           1      201032      906138
Mem:        3935120     3025738      708349           1      201032      892459
Mem:        3935120     3029225      704862           1      201032      888972
Mem:        3935120     3032902      701185           1      201032      885294
Mem:        3935120     3036019      698068           1      201032      882178
Mem:        3935120     3040337      693750           1      201032      877860
Mem:        3935120     3042907      691180           1      201032      875290
Mem:        3935120     3036721      697366           1      201032      881476
Mem:        3935120     3023304      710783           1      201032      894893
Mem:        3935120     3009669      724418           1      201032      908527
Mem:        3935120     2989958      744129           1      201032      928239
Mem:        3935120     2968002      766085           1      201032      950196
Mem:        3935120     2940184      793903           1      201032      978013
Mem:        3935120     2904223      829864           1      201032     1013974
Mem:        3935120     2882802      851284           1      201032     1035395
Mem:        3935120     2885057      849030           1      201032     1033140
Mem:        3935120     2892291      841796           1      201032     1025906
Mem:        3935120     2882157      851930           1      201032     1036040
Mem:        3935120     2866164      867923           1      201032     1052032
Mem:        3935120     2852752      881335           1      201032     1065445
Mem:        3935120     2835845      898242           1      201032     1082352
Mem:        3935120     2807389      926698           1      201032     1110808
Mem:        3935120     2790043      944043           1      201032     1128153
Mem:        3935120     2783131      950956           1      201032     1135066
Mem:        3935120     2794680      939407           1      201032     1123517
Mem:        3935120     2809401      924686           1      201032     1108796
Mem:        3935120     2810944      923142           1      201032     1107253
Mem:        3935120     2819343      914744           1      201032     1098854
Mem:        3935120     2835132      898954           1      201032     1083064
Mem:        3935120     2842163      891924           1      201032     1076034
Mem:        3935120     2850112      883975           1      201032     1068085
Mem:        3935120     2864071      870016           1      201032     1054126
Mem:        3935120     2866913      867174           1      201032     1051285
Mem:        3935120     2876120      857967           1      201032     1042077
Mem:        3935120     2885966      848121           1      201032     1032230
Mem:        3935120     2887875      846212           1      201032     1030322
Mem:        3935120     2895205      838881           1      201032     1022992
Mem:        3935120     2911015      823072           1      201032     1007182
Mem:        3935120     2920083      814004           1      201032      998113
Mem:        3935120     2932724      801363           1      201032      985473
Mem:        3935120     2949817      784270           1      201032      968380
Mem:        3935120     2970659      763428           1      201032      947538
Mem:        3935120     2986010      748077           1      201032      932187
Mem:        3935120     2996566      737521           1      201032      921631
Mem:        3935120     2999853      734234           1      201032      918344
Mem:        3935120     2988206      745881           1      201032      929991
Mem:        3935120     2975777      758310           1      201032      942419
Mem:        3935120     2965803      768284           1      201032      952394
Mem:        3935120     2944794      789293           1      201032      973402
Mem:        3935120     2941791      792296           1      201032      976404
Mem:        3935120     2937156      796931           1      201032      981040
Mem:        3935120     2941561      792526           1      201032      976636
Mem:        3935120     2956533      777554           1      201032      961664
Mem:        3935120     2967947      766140           1      201032      950250
Mem:        3935120     2961725      772362           1      201032      956472
Mem:        3935120     2936533      797553           1      201032      981664
Mem:        3935120     2933405      800682           1      201032      984793
Mem:        3935120     2945665      788422           1      201032      972533
Mem:        3935120     2953548      780539           1      201032      964650
Mem:        3935120     2961147      772940           1      201032      957050
Mem:        3935120     2959302      774785           1      201032      958895
Mem:        3935120     2969694      764393           1      201032      948503
Mem:        3935120     2980157      753929           1      201032      938038
Mem:        3935120     2997756      736331           1      201032      920441
Mem:        3935120     3022998      711089           1      201032      895199
Mem:        3935120     3026814      707273           1      201032      891383
Mem:        3935120     3014725      719362           1      201032      903471
Mem:        3935120     3009668      724419           1      201032      908530
Mem:        3935120     3010470      723617           1      201032      907727
Mem:        3935120     3013569      720518           1      201032      904628
Mem:        3935120     3014807      719280           1      201032      903391
Mem:        3935120     3015192      718895           1      201032      903005
Mem:        3935120     3016971      717116           1      201032      901226
Mem:        3935120     3023378      710709           1      201032      894819
Mem:        3935120     3036803      697284           1      201032      881395
Mem:        3935120     3048754      685333           1      201032      869444
Mem:        3935120     3052478      681609           1      201032      865720
Mem:        3935120     3067464      666622           1      201032      850732
Mem:        3935120     3083759      650328           1      201032      834438
Mem:        3935120     3103695      630392           1      201032      814502
Mem:        3935120     3117641      616446           1      201032      800558
Mem:        3935120     3114448      619639           1      201032      803748
Mem:        3935120     3110130      623956           1      201032      808067
Mem:        3935120     3104358      629729           1      201032      813839
Mem:        3935120     3112525      621562           1      201032      805674
Mem:        3935120     3116199      617888           1      201032      801998
Mem:        3935120     3127892      606195           1      201032      790306
Mem:        3935120     3122764      611323           1      201032      795434
Mem:        3935120     3117388      616698           1      201032      800809
Mem:        3935120     3111664      622423           1      201032      806534
Mem:        3935120     3127678      606409           1      201032      790519
Mem:        3935120     3137902      596185           1      201032      780295
Mem:        3935120     3159847      574240           1      201032      758350
Mem:        3935120     3179416      554670           1      201032      738780
Mem:        3935120     3183478      550609           1      201032      734719
Mem:        3935120     3185501      548585           1      201032      732695
Mem:        3935120     3181815      552272           1      201032      736381
Mem:        3935120     3183765      550321           1      201032      734432
Mem:        3935120     3193688      540399           1      201032      724509
Mem:        3935120     3201155      532931           1      201032      717042
Mem:        3935120     3204234      529853           1      201032      713963
Mem:        3935120     3206747      527340           1      201032      711451
Mem:        3935120     3205937      528150           1      201032      712260
Mem:        3935120     3222046      512041           1      201032      696151
Mem:        3935120     3244677      489410           1      201032      673520
Mem:        3935120     3262618      471469           1      201032      655579
Mem:        3935120     3282503      451584           1      201032      635695
Mem:        3935120     3293347      440740           1      201032      624851
Mem:        3935120     3302065      432022           1      201032      616132
Mem:        3935120     3315241      418846           1      201032      602956
Mem:        3935120     3325055      409032           1      201032      593142
Mem:        3935120     3332868      401219           1      201032      585330
Mem:        3935120     3339430      394657           1      201032      578768
Mem:        3935120     3346662      387425           1      201032      571535
Mem:        3935120     3352398      381689           1      201032      565798
Mem:        3935120     3347049      387038           1      201032      571148
Mem:        3935120     3347068      387019           1      201032      571130
Mem:        3935120     3346484      387603           1      201032      571713
Mem:        3935120     3351418      382669           1      201032      566780
